comuna,ica,fecha,id
comuna 10,71,2024-07-31,29001
comuna 14,16,2024-06-25,32315
comuna 15,17,2024-06-23,18025
comuna 5,98,2024-06-25,45474
comuna 5,13,2024-06-25,10826
comuna 4,30,2024-01-30,5470
comuna 15,64,2024-01-30,11368
comuna 7,100,2024-06-23,34362
comuna 16,21,2024-06-23,34514
comuna 15,99,2024-01-30,13591
comuna 15,44,2024-01-30,45302
comuna 10,27,2024-01-30,2567
comuna 2,46,2024-01-30,43257
comuna 15,60,2024-07-31,48475
comuna 8,83,2024-06-23,10426
comuna 6,56,2024-01-30,5100
comuna 3,36,2024-06-25,14518
comuna 10,82,2024-07-31,42851
comuna 5,86,2024-01-30,39169
comuna 12,22,2024-06-23,36519
comuna 7,87,2024-07-31,45882
comuna 4,72,2024-01-30,8711
comuna 5,75,2024-06-25,24771
comuna 4,54,2024-01-30,23693
comuna 7,63,2024-01-30,1648
comuna 12,93,2024-06-25,15124
comuna 13,90,2024-01-30,49426
comuna 12,18,2024-01-30,572
comuna 10,21,2024-01-30,20530
comuna 14,31,2024-06-25,18374
comuna 1,58,2024-01-30,3479
comuna 8,74,2024-07-31,48866
comuna 1,100,2024-01-30,49979
comuna 2,77,2024-06-25,33096
comuna 11,56,2024-06-23,49467
comuna 6,25,2024-01-30,36014
comuna 5,41,2024-07-31,43044
comuna 5,54,2024-07-31,18041
comuna 12,57,2024-07-31,38865
comuna 3,75,2024-06-23,41985
comuna 2,61,2024-06-23,22133
comuna 16,40,2024-06-23,46090
comuna 13,12,2024-07-31,34392
comuna 14,55,2024-07-31,2819
comuna 13,13,2024-01-30,43438
comuna 14,95,2024-06-25,12323
comuna 9,72,2024-06-25,25256
comuna 7,50,2024-06-23,16507
comuna 13,42,2024-01-30,41974
comuna 11,73,2024-06-25,1167
comuna 13,18,2024-01-30,10265
comuna 9,51,2024-06-25,46332
comuna 10,50,2024-01-30,40176
comuna 10,37,2024-06-25,6323
comuna 5,14,2024-06-25,29655
comuna 3,72,2024-06-23,45605
comuna 4,13,2024-06-23,8465
comuna 15,53,2024-07-31,48613
comuna 5,53,2024-01-30,2315
comuna 15,95,2024-06-25,16105
comuna 12,73,2024-07-31,4062
comuna 11,72,2024-07-31,1112
comuna 12,60,2024-07-31,45766
comuna 4,38,2024-07-31,12563
comuna 13,89,2024-06-23,33753
comuna 13,53,2024-06-25,47720
comuna 3,34,2024-01-30,5842
comuna 5,85,2024-06-25,41370
comuna 6,16,2024-01-30,41868
comuna 15,22,2024-01-30,23914
comuna 8,54,2024-01-30,16267
comuna 16,100,2024-06-25,43955
comuna 7,95,2024-07-31,41814
comuna 16,25,2024-01-30,18603
comuna 1,20,2024-01-30,32988
comuna 12,80,2024-06-25,44060
comuna 15,60,2024-01-30,10480
comuna 14,49,2024-07-31,14077
comuna 9,100,2024-01-30,43344
comuna 6,59,2024-01-30,42307
comuna 11,43,2024-01-30,16320
comuna 12,49,2024-07-31,41269
comuna 9,21,2024-07-31,42046
comuna 9,11,2024-06-23,49236
comuna 5,16,2024-06-23,11406
comuna 10,52,2024-01-30,44800
comuna 9,36,2024-01-30,41500
comuna 4,64,2024-06-23,49559
comuna 10,63,2024-06-25,23873
comuna 1,65,2024-06-25,43913
comuna 14,61,2024-06-25,46937
comuna 9,65,2024-06-23,34985
comuna 15,55,2024-07-31,46701
comuna 11,85,2024-06-23,19277
comuna 1,46,2024-06-25,124
comuna 1,37,2024-06-25,29696
comuna 2,60,2024-01-30,3977
comuna 2,94,2024-07-31,43735
comuna 3,93,2024-01-30,6239
comuna 1,38,2024-06-23,14566
comuna 5,34,2024-01-30,10591
comuna 12,33,2024-07-31,5542
comuna 10,25,2024-06-25,22266
comuna 16,49,2024-07-31,30711
comuna 11,20,2024-06-25,27134
comuna 16,44,2024-06-25,13286
comuna 8,59,2024-07-31,38857
comuna 14,16,2024-06-23,16978
comuna 10,100,2024-07-31,14005
comuna 7,40,2024-06-23,17980
comuna 14,13,2024-06-25,44031
comuna 3,31,2024-06-23,38341
comuna 14,70,2024-07-31,25279
comuna 8,95,2024-06-23,24352
comuna 1,62,2024-01-30,38161
comuna 7,50,2024-07-31,2668
comuna 15,39,2024-06-25,13956
comuna 6,75,2024-07-31,6134
comuna 14,49,2024-06-23,24438
comuna 5,65,2024-01-30,3161
comuna 12,67,2024-06-23,33425
comuna 7,23,2024-06-25,42678
comuna 16,24,2024-06-23,34010
comuna 10,50,2024-06-23,43261
comuna 13,34,2024-06-23,20972
comuna 2,82,2024-01-30,17118
comuna 1,39,2024-06-23,16427
comuna 12,51,2024-01-30,26948
comuna 11,42,2024-06-23,38265
comuna 5,86,2024-06-23,4831
comuna 16,11,2024-01-30,19264
comuna 6,69,2024-06-23,17235
comuna 11,38,2024-06-25,31131
comuna 15,14,2024-07-31,39923
comuna 13,73,2024-07-31,10008
comuna 9,39,2024-01-30,27614
comuna 8,93,2024-06-25,26655
comuna 8,55,2024-01-30,5936
comuna 15,95,2024-06-25,8068
comuna 6,28,2024-06-23,26507
comuna 16,57,2024-06-25,48660
comuna 8,38,2024-01-30,41952
comuna 6,40,2024-07-31,13815
comuna 4,86,2024-06-25,34993
comuna 1,98,2024-01-30,15917
comuna 15,23,2024-06-23,10008
comuna 5,67,2024-06-23,12354
comuna 4,97,2024-06-25,26916
comuna 2,18,2024-01-30,17855
comuna 15,87,2024-07-31,42059
comuna 16,47,2024-01-30,7663
comuna 6,98,2024-06-25,28887
comuna 4,42,2024-01-30,31362
comuna 10,45,2024-06-23,13363
comuna 13,78,2024-06-23,13614
comuna 11,26,2024-06-23,5892
comuna 15,34,2024-07-31,25379
comuna 15,24,2024-06-25,39925
comuna 7,50,2024-07-31,34454
comuna 13,96,2024-07-31,5129
comuna 15,15,2024-01-30,24633
comuna 12,61,2024-06-25,30712
comuna 9,86,2024-06-25,15130
comuna 14,74,2024-06-23,39077
comuna 1,72,2024-07-31,46564
comuna 5,84,2024-07-31,46289
comuna 14,22,2024-07-31,16768
comuna 5,29,2024-06-23,27351
comuna 1,46,2024-06-23,41701
comuna 10,27,2024-06-23,26880
comuna 9,69,2024-01-30,36570
comuna 15,29,2024-06-23,2499
comuna 12,77,2024-01-30,12737
comuna 9,41,2024-01-30,48337
comuna 9,60,2024-06-23,45752
comuna 16,68,2024-01-30,16461
comuna 12,73,2024-07-31,37075
comuna 16,13,2024-01-30,18216
comuna 4,99,2024-01-30,49423
comuna 4,24,2024-07-31,3431
comuna 2,46,2024-07-31,23087
comuna 16,84,2024-01-30,19234
comuna 2,18,2024-06-23,35236
comuna 8,94,2024-07-31,572
comuna 9,49,2024-01-30,13398
comuna 12,56,2024-06-23,3956
comuna 12,96,2024-01-30,4229
comuna 14,77,2024-01-30,2323
comuna 6,89,2024-06-25,43348
comuna 10,28,2024-07-31,4452
comuna 5,66,2024-01-30,22295
comuna 4,15,2024-01-30,38426
comuna 1,46,2024-07-31,43348
comuna 8,42,2024-01-30,15129
comuna 16,50,2024-06-25,1176
comuna 6,13,2024-07-31,42139
comuna 13,50,2024-06-23,8269
comuna 4,17,2024-01-30,21275
comuna 14,71,2024-06-25,45139
comuna 13,11,2024-06-23,29167
comuna 9,81,2024-06-23,13048
comuna 5,47,2024-06-23,12821
comuna 10,42,2024-01-30,19246
comuna 1,11,2024-01-30,21252
comuna 5,95,2024-07-31,6362
comuna 6,58,2024-06-23,49642
comuna 1,74,2024-06-25,27410
comuna 10,50,2024-06-23,9663
comuna 8,77,2024-06-25,27527
comuna 16,73,2024-06-23,28741
comuna 2,72,2024-06-23,21425
comuna 15,37,2024-06-23,15410
comuna 14,25,2024-07-31,20751
comuna 16,35,2024-07-31,49339
comuna 9,82,2024-07-31,2462
comuna 12,40,2024-06-23,35682
comuna 8,88,2024-06-23,30171
comuna 2,26,2024-06-25,31746
comuna 15,46,2024-06-25,42644
comuna 8,62,2024-06-25,29816
comuna 8,90,2024-06-23,44959
comuna 10,72,2024-01-30,46889
comuna 7,19,2024-07-31,11814
comuna 1,42,2024-06-23,8824
comuna 2,33,2024-07-31,21659
comuna 6,19,2024-07-31,27005
comuna 13,78,2024-06-25,48458
comuna 16,92,2024-06-25,45470
comuna 6,48,2024-01-30,16269
comuna 8,14,2024-01-30,12736
comuna 7,86,2024-06-25,18171
comuna 7,24,2024-06-25,25781
comuna 11,66,2024-07-31,28733
comuna 5,25,2024-01-30,18421
comuna 9,17,2024-01-30,16741
comuna 7,72,2024-07-31,40840
comuna 7,63,2024-07-31,26268
comuna 6,29,2024-06-23,11668
comuna 16,89,2024-06-25,19290
comuna 16,38,2024-06-23,32556
comuna 4,25,2024-07-31,5879
comuna 15,43,2024-06-23,47775
comuna 15,10,2024-06-25,3274
comuna 15,17,2024-07-31,36382
comuna 8,92,2024-01-30,21954
comuna 1,63,2024-01-30,18722
comuna 3,63,2024-01-30,44506
comuna 5,58,2024-06-23,11005
comuna 9,64,2024-01-30,30687
comuna 12,74,2024-01-30,45733
comuna 14,51,2024-06-23,29586
comuna 16,79,2024-07-31,14744
comuna 3,73,2024-01-30,25086
comuna 4,36,2024-07-31,47858
comuna 15,48,2024-07-31,6068
comuna 5,38,2024-07-31,42865
comuna 13,58,2024-06-23,35307
comuna 7,95,2024-06-23,19032
comuna 7,94,2024-06-25,34070
comuna 16,63,2024-06-23,7896
comuna 11,45,2024-07-31,574
comuna 15,54,2024-06-23,37562
comuna 16,81,2024-01-30,11673
comuna 4,46,2024-06-23,10334
comuna 13,39,2024-06-23,17050
comuna 15,27,2024-07-31,41645
comuna 7,15,2024-06-25,8490
comuna 8,19,2024-06-23,25667
comuna 12,44,2024-01-30,47548
comuna 1,85,2024-06-25,8033
comuna 1,19,2024-07-31,31484
comuna 5,58,2024-06-25,17905
comuna 15,78,2024-01-30,25055
comuna 11,99,2024-07-31,41336
comuna 4,90,2024-01-30,43516
comuna 12,92,2024-01-30,43909
comuna 7,29,2024-06-23,29979
comuna 1,50,2024-07-31,4994
comuna 3,41,2024-07-31,10374
comuna 1,66,2024-01-30,25223
comuna 14,44,2024-01-30,49530
comuna 15,32,2024-07-31,24914
comuna 13,50,2024-06-23,4887
comuna 15,64,2024-06-23,6863
comuna 1,82,2024-06-25,30497
comuna 8,70,2024-01-30,28082
comuna 1,15,2024-07-31,5512
comuna 11,48,2024-07-31,8104
comuna 5,34,2024-01-30,15584
comuna 16,88,2024-06-25,37977
comuna 12,59,2024-06-23,31801
comuna 15,42,2024-07-31,49551
comuna 3,100,2024-06-25,38906
comuna 4,53,2024-07-31,8511
comuna 5,75,2024-07-31,49341
comuna 8,90,2024-06-23,33248
comuna 12,35,2024-01-30,22492
comuna 4,51,2024-07-31,28566
comuna 6,38,2024-06-25,24403
comuna 9,50,2024-01-30,17603
comuna 5,47,2024-06-25,46040
comuna 8,41,2024-01-30,19470
comuna 14,29,2024-06-23,30261
comuna 15,70,2024-07-31,46540
comuna 9,37,2024-06-23,10566
comuna 4,79,2024-01-30,10745
comuna 1,86,2024-06-25,16316
comuna 7,14,2024-01-30,26882
comuna 9,78,2024-07-31,7087
comuna 13,99,2024-07-31,1170
comuna 4,43,2024-01-30,3573
comuna 11,91,2024-07-31,28198
comuna 4,47,2024-06-23,20288
comuna 15,68,2024-01-30,49088
comuna 4,54,2024-01-30,12856
comuna 6,86,2024-07-31,1402
comuna 5,38,2024-01-30,27678
comuna 16,47,2024-06-23,38609
comuna 9,90,2024-06-25,46689
comuna 7,27,2024-01-30,21903
comuna 9,57,2024-07-31,28492
comuna 5,20,2024-07-31,24262
comuna 4,69,2024-06-25,42036
comuna 6,54,2024-07-31,17506
comuna 8,67,2024-06-25,20115
comuna 4,47,2024-07-31,43224
comuna 4,75,2024-01-30,39089
comuna 16,55,2024-07-31,5679
comuna 8,57,2024-07-31,7229
comuna 16,81,2024-06-25,32489
comuna 2,52,2024-06-25,20945
comuna 9,77,2024-07-31,37755
comuna 16,40,2024-06-23,48
comuna 10,87,2024-07-31,8246
comuna 9,95,2024-06-25,21541
comuna 2,89,2024-01-30,5467
comuna 7,99,2024-01-30,8137
comuna 11,69,2024-06-25,1315
comuna 15,59,2024-01-30,4721
comuna 3,93,2024-06-23,11767
comuna 6,60,2024-06-23,34855
comuna 13,54,2024-07-31,668
comuna 13,68,2024-06-25,34697
comuna 2,25,2024-07-31,17555
comuna 15,98,2024-07-31,37187
comuna 7,35,2024-06-25,20055
comuna 6,65,2024-06-25,22930
comuna 16,77,2024-01-30,1407
comuna 8,80,2024-07-31,8207
comuna 6,94,2024-01-30,45710
comuna 8,69,2024-06-25,797
comuna 16,96,2024-06-23,37660
comuna 13,89,2024-06-23,3825
comuna 8,68,2024-07-31,18133
comuna 2,43,2024-06-23,4037
comuna 10,21,2024-06-23,46255
comuna 15,12,2024-06-23,19273
comuna 7,19,2024-06-23,49528
comuna 8,52,2024-06-23,1876
comuna 5,84,2024-01-30,41436
comuna 6,63,2024-06-25,42191
comuna 12,17,2024-06-23,24393
comuna 7,79,2024-01-30,39141
comuna 9,63,2024-06-25,43315
comuna 10,20,2024-06-23,33918
comuna 3,72,2024-07-31,37693
comuna 15,69,2024-06-23,27800
comuna 8,86,2024-01-30,41261
comuna 2,78,2024-06-23,40929
comuna 11,55,2024-06-23,30861
comuna 10,64,2024-07-31,38145
comuna 7,75,2024-07-31,26297
comuna 12,96,2024-06-25,29102
comuna 4,47,2024-06-25,47665
comuna 3,91,2024-06-25,38972
comuna 13,32,2024-06-23,25671
comuna 7,21,2024-06-23,34654
comuna 13,89,2024-01-30,9297
comuna 14,53,2024-06-25,14654
comuna 16,71,2024-01-30,33559
comuna 3,54,2024-07-31,24319
comuna 6,40,2024-06-25,16371
comuna 8,68,2024-01-30,18153
comuna 14,70,2024-07-31,3691
comuna 5,82,2024-06-23,25800
comuna 8,87,2024-06-25,24317
comuna 1,32,2024-06-25,30398
comuna 8,99,2024-07-31,19192
comuna 7,44,2024-06-25,8556
comuna 15,85,2024-01-30,12761
comuna 1,11,2024-07-31,41734
comuna 10,28,2024-06-25,15155
comuna 6,19,2024-07-31,29978
comuna 1,82,2024-07-31,12408
comuna 14,78,2024-07-31,837
comuna 11,37,2024-06-25,16485
comuna 2,94,2024-07-31,25296
comuna 13,79,2024-06-25,43524
comuna 13,17,2024-01-30,27267
comuna 15,28,2024-01-30,23146
comuna 16,86,2024-07-31,28792
comuna 7,60,2024-07-31,3910
comuna 11,85,2024-01-30,41255
comuna 13,51,2024-07-31,40532
comuna 10,15,2024-06-23,48877
comuna 6,44,2024-06-25,32177
comuna 7,26,2024-06-23,44880
comuna 16,27,2024-01-30,31689
comuna 8,35,2024-06-25,34759
comuna 8,85,2024-01-30,5492
comuna 4,62,2024-06-23,39011
comuna 5,40,2024-07-31,43662
comuna 6,55,2024-06-23,18039
comuna 10,11,2024-06-25,15533
comuna 7,67,2024-01-30,37897
comuna 2,25,2024-06-23,32280
comuna 2,100,2024-07-31,17506
comuna 15,26,2024-07-31,37079
comuna 15,80,2024-06-23,14663
comuna 6,64,2024-06-23,35725
comuna 11,76,2024-06-23,6534
comuna 6,93,2024-06-25,2844
comuna 1,16,2024-07-31,42318
comuna 1,22,2024-06-23,37771
comuna 9,89,2024-07-31,44405
comuna 15,12,2024-07-31,14849
comuna 9,24,2024-06-23,49507
comuna 13,46,2024-06-23,40938
comuna 10,62,2024-06-23,13510
comuna 1,82,2024-06-25,9905
comuna 2,91,2024-01-30,8586
comuna 1,93,2024-01-30,44665
comuna 10,29,2024-06-25,17858
comuna 11,92,2024-07-31,31212
comuna 13,63,2024-06-25,6132
comuna 7,91,2024-06-25,34283
comuna 5,61,2024-06-23,11153
comuna 5,36,2024-06-23,25406
comuna 5,35,2024-01-30,5991
comuna 11,86,2024-07-31,48859
comuna 8,13,2024-06-23,28352
comuna 4,27,2024-01-30,20710
comuna 9,62,2024-06-23,32978
comuna 8,73,2024-06-23,8411
comuna 3,41,2024-06-25,38712
comuna 7,88,2024-01-30,38388
comuna 14,49,2024-06-23,14908
comuna 2,95,2024-06-23,26088
comuna 2,21,2024-06-23,43624
comuna 3,39,2024-06-25,34779
comuna 13,98,2024-01-30,14173
comuna 5,42,2024-06-25,4509
comuna 11,19,2024-06-23,39831
comuna 4,46,2024-06-23,38893
comuna 11,81,2024-01-30,23619
comuna 4,14,2024-07-31,40683
comuna 11,58,2024-06-25,35154
comuna 6,47,2024-06-25,18183
comuna 4,45,2024-07-31,18627
comuna 12,40,2024-06-25,36844
comuna 1,21,2024-06-23,23939
comuna 11,62,2024-06-25,33722
comuna 15,35,2024-07-31,9130
comuna 11,18,2024-06-23,7903
comuna 13,55,2024-01-30,43968
comuna 1,72,2024-07-31,43566
comuna 9,37,2024-01-30,12338
comuna 9,43,2024-07-31,42216
comuna 14,68,2024-06-23,11129
comuna 12,41,2024-01-30,25568
comuna 15,79,2024-06-23,35369
comuna 5,60,2024-07-31,10683
comuna 2,92,2024-01-30,38970
comuna 2,15,2024-06-25,19474
comuna 11,89,2024-06-25,44958
comuna 15,15,2024-06-25,1216
comuna 15,97,2024-06-23,38828
comuna 9,48,2024-06-23,4416
comuna 5,40,2024-06-23,14309
comuna 12,69,2024-06-25,29028
comuna 9,57,2024-06-23,28862
comuna 12,18,2024-06-25,16643
comuna 11,27,2024-07-31,24132
comuna 9,97,2024-06-25,9287
comuna 8,68,2024-01-30,21287
comuna 9,23,2024-07-31,29342
comuna 15,75,2024-07-31,24302
comuna 7,98,2024-06-25,23856
comuna 8,49,2024-07-31,21222
comuna 4,24,2024-06-25,13812
comuna 1,58,2024-01-30,48567
comuna 8,18,2024-07-31,5745
comuna 4,75,2024-07-31,15989
comuna 14,54,2024-01-30,4608
comuna 12,100,2024-01-30,10403
comuna 9,98,2024-06-25,15727
comuna 15,35,2024-06-25,8791
comuna 2,71,2024-06-25,26929
comuna 13,42,2024-06-25,39611
comuna 14,80,2024-07-31,10302
comuna 4,51,2024-07-31,33259
comuna 15,78,2024-07-31,9631
comuna 3,45,2024-06-25,26781
comuna 5,42,2024-07-31,39093
comuna 2,13,2024-06-25,16280
comuna 7,91,2024-06-23,3275
comuna 8,68,2024-07-31,24228
comuna 12,57,2024-06-25,24604
comuna 6,40,2024-07-31,43235
comuna 16,79,2024-07-31,45076
comuna 5,42,2024-07-31,40521
comuna 10,93,2024-07-31,47313
comuna 3,47,2024-06-25,20388
comuna 15,60,2024-07-31,38009
comuna 11,67,2024-01-30,28318
comuna 6,87,2024-06-23,6529
comuna 10,33,2024-06-23,30917
comuna 12,94,2024-06-25,17907
comuna 8,14,2024-07-31,6038
comuna 15,69,2024-06-23,36307
comuna 8,30,2024-06-23,46385
comuna 3,32,2024-06-25,645
comuna 9,74,2024-06-25,9297
comuna 6,70,2024-06-25,154
comuna 5,89,2024-06-23,44485
comuna 14,93,2024-07-31,32115
comuna 8,33,2024-06-23,8954
comuna 4,66,2024-06-23,11826
comuna 2,57,2024-06-23,43548
comuna 4,86,2024-01-30,42797
comuna 14,56,2024-07-31,27533
comuna 7,49,2024-06-25,36279
comuna 16,36,2024-01-30,7074
comuna 12,10,2024-01-30,5417
comuna 9,59,2024-06-23,37271
comuna 5,43,2024-01-30,33210
comuna 3,54,2024-01-30,37322
comuna 3,75,2024-01-30,7793
comuna 6,49,2024-06-25,12134
comuna 5,93,2024-06-25,3141
comuna 6,37,2024-06-25,41043
comuna 11,17,2024-06-25,16246
comuna 13,42,2024-07-31,41493
comuna 8,15,2024-06-25,14017
comuna 15,11,2024-07-31,2483
comuna 9,51,2024-01-30,8941
comuna 4,32,2024-01-30,6164
comuna 6,60,2024-06-25,40838
comuna 11,23,2024-06-25,37383
comuna 16,60,2024-06-25,11974
comuna 15,19,2024-06-23,8635
comuna 16,52,2024-07-31,35024
comuna 13,98,2024-06-25,35959
comuna 7,94,2024-06-23,31363
comuna 12,70,2024-06-25,5793
comuna 5,31,2024-06-25,26196
comuna 5,60,2024-01-30,22225
comuna 8,54,2024-06-25,38886
comuna 12,36,2024-07-31,47093
comuna 3,97,2024-01-30,33038
comuna 7,15,2024-07-31,27874
comuna 9,36,2024-01-30,4131
comuna 1,74,2024-01-30,20307
comuna 6,85,2024-01-30,20456
comuna 14,17,2024-07-31,41614
comuna 7,43,2024-06-23,48240
comuna 2,75,2024-06-23,35723
comuna 4,23,2024-07-31,36942
comuna 1,85,2024-06-23,13115
comuna 15,95,2024-06-23,30364
comuna 3,87,2024-06-23,22146
comuna 7,14,2024-06-25,32271
comuna 6,90,2024-06-23,10568
comuna 13,70,2024-06-25,46363
comuna 15,69,2024-01-30,42392
comuna 14,62,2024-01-30,4299
comuna 1,26,2024-06-25,22846
comuna 15,88,2024-06-25,6411
comuna 3,50,2024-06-23,3974
comuna 6,45,2024-01-30,18022
comuna 13,10,2024-06-25,18727
comuna 4,90,2024-06-23,5719
comuna 1,16,2024-01-30,35899
comuna 3,83,2024-07-31,24066
comuna 6,54,2024-07-31,20099
comuna 3,78,2024-01-30,13344
comuna 5,55,2024-07-31,12100
comuna 6,29,2024-06-23,42376
comuna 9,83,2024-07-31,46380
comuna 12,82,2024-01-30,11885
comuna 13,29,2024-06-23,1208
comuna 15,85,2024-07-31,17586
comuna 7,100,2024-07-31,38223
comuna 16,72,2024-06-25,48689
comuna 2,45,2024-06-25,14653
comuna 2,53,2024-06-23,23461
comuna 14,89,2024-06-25,9322
comuna 11,12,2024-07-31,31584
comuna 7,53,2024-06-23,15856
comuna 16,86,2024-06-25,3206
comuna 4,69,2024-06-23,46911
comuna 12,76,2024-06-23,19196
comuna 15,36,2024-01-30,275
comuna 15,53,2024-01-30,36678
comuna 6,10,2024-07-31,40569
comuna 15,58,2024-06-23,44539
comuna 12,83,2024-06-23,24046
comuna 16,70,2024-01-30,36202
comuna 10,28,2024-07-31,5696
comuna 6,65,2024-01-30,6685
comuna 8,58,2024-06-23,26856
comuna 7,51,2024-06-23,27874
comuna 12,35,2024-07-31,44346
comuna 16,61,2024-06-25,48365
comuna 1,15,2024-07-31,539
comuna 15,85,2024-06-25,3369
comuna 16,46,2024-06-23,41111
comuna 10,17,2024-06-25,46740
comuna 5,72,2024-07-31,32540
comuna 15,89,2024-06-25,29152
comuna 6,38,2024-06-23,22848
comuna 12,57,2024-06-25,38772
comuna 4,93,2024-01-30,40349
comuna 14,67,2024-06-25,42667
comuna 12,48,2024-01-30,27924
comuna 1,44,2024-07-31,36502
comuna 5,72,2024-07-31,31090
comuna 11,98,2024-07-31,14219
comuna 13,71,2024-06-23,22398
comuna 15,57,2024-07-31,608
comuna 11,38,2024-06-23,21504
comuna 5,35,2024-07-31,17295
comuna 5,98,2024-01-30,26020
comuna 13,10,2024-06-23,35819
comuna 9,80,2024-07-31,46775
comuna 6,12,2024-06-25,49385
comuna 13,65,2024-01-30,16646
comuna 16,11,2024-06-23,33761
comuna 15,100,2024-06-25,8003
comuna 13,88,2024-01-30,3984
comuna 3,80,2024-01-30,16485
comuna 13,73,2024-06-23,20287
comuna 5,64,2024-06-25,21015
comuna 5,30,2024-07-31,6698
comuna 6,92,2024-07-31,47101
comuna 13,45,2024-06-25,28079
comuna 11,20,2024-06-25,7004
comuna 12,32,2024-06-23,46437
comuna 8,37,2024-06-25,10709
comuna 7,95,2024-01-30,30297
comuna 4,84,2024-06-23,39473
comuna 11,33,2024-06-25,40380
comuna 12,36,2024-06-23,17900
comuna 12,24,2024-01-30,20266
comuna 7,37,2024-06-25,40687
comuna 12,53,2024-07-31,23816
comuna 1,47,2024-06-23,37087
comuna 8,11,2024-06-25,9609
comuna 16,17,2024-06-23,46616
comuna 6,59,2024-06-25,24265
comuna 10,32,2024-01-30,17283
comuna 7,100,2024-06-25,48927
comuna 10,99,2024-06-25,19597
comuna 8,14,2024-07-31,19441
comuna 13,27,2024-06-23,15336
comuna 12,76,2024-06-25,6111
comuna 16,37,2024-01-30,35402
comuna 6,48,2024-06-23,27120
comuna 6,65,2024-06-25,14296
comuna 12,67,2024-07-31,34561
comuna 5,88,2024-01-30,29284
comuna 10,72,2024-01-30,3043
comuna 5,98,2024-07-31,37459
comuna 8,11,2024-06-23,23121
comuna 7,92,2024-07-31,33153
comuna 11,52,2024-06-25,14555
comuna 13,52,2024-01-30,2536
comuna 11,12,2024-07-31,39685
comuna 6,86,2024-01-30,35316
comuna 11,73,2024-01-30,47116
comuna 14,31,2024-06-23,7369
comuna 12,65,2024-07-31,46534
comuna 9,20,2024-06-25,32590
comuna 1,94,2024-06-23,21938
comuna 16,53,2024-06-23,22823
comuna 10,56,2024-07-31,10500
comuna 11,61,2024-01-30,34493
comuna 9,97,2024-07-31,20943
comuna 4,69,2024-01-30,20014
comuna 8,23,2024-06-23,13111
comuna 1,44,2024-06-23,49901
comuna 11,17,2024-07-31,6223
comuna 16,67,2024-06-25,6710
comuna 9,60,2024-01-30,13038
comuna 8,64,2024-06-23,22129
comuna 16,84,2024-06-25,37959
comuna 1,49,2024-01-30,32871
comuna 9,70,2024-06-25,15645
comuna 12,100,2024-01-30,25915
comuna 10,72,2024-07-31,25869
comuna 13,89,2024-06-25,13347
comuna 6,94,2024-06-25,28509
comuna 15,24,2024-06-25,49383
comuna 8,27,2024-06-23,1982
comuna 12,37,2024-06-23,32798
comuna 11,34,2024-01-30,21108
comuna 8,82,2024-06-23,25401
comuna 9,12,2024-06-23,6612
comuna 5,54,2024-01-30,36024
comuna 10,36,2024-06-25,21253
comuna 7,84,2024-07-31,25112
comuna 15,88,2024-06-25,1910
comuna 4,18,2024-01-30,41153
comuna 13,43,2024-06-23,12361
comuna 15,78,2024-06-25,46772
comuna 7,61,2024-06-23,18292
comuna 8,88,2024-06-23,6051
comuna 3,54,2024-01-30,5297
comuna 1,20,2024-06-23,49756
comuna 16,39,2024-01-30,35393
comuna 7,41,2024-06-23,1426
comuna 16,47,2024-06-23,42476
comuna 1,66,2024-01-30,3059
comuna 11,98,2024-06-25,46612
comuna 3,29,2024-07-31,17320
comuna 10,58,2024-07-31,43921
comuna 3,63,2024-06-23,20798
comuna 13,40,2024-07-31,28936
comuna 15,90,2024-01-30,7290
comuna 2,64,2024-06-25,48718
comuna 9,64,2024-06-23,13105
comuna 12,21,2024-06-23,31249
comuna 7,15,2024-01-30,11365
comuna 3,18,2024-07-31,53
comuna 6,30,2024-01-30,16764
comuna 13,26,2024-01-30,3181
comuna 3,14,2024-01-30,42401
comuna 4,72,2024-06-23,24863
comuna 9,12,2024-01-30,47423
comuna 4,40,2024-06-25,49900
comuna 15,13,2024-07-31,28545
comuna 2,93,2024-01-30,30832
comuna 3,18,2024-06-23,12264
comuna 6,35,2024-06-25,42790
comuna 5,37,2024-01-30,8082
comuna 10,77,2024-07-31,43628
comuna 16,20,2024-07-31,20458
comuna 16,34,2024-01-30,38146
comuna 6,40,2024-01-30,36523
comuna 2,88,2024-06-23,22563
comuna 3,55,2024-01-30,24155
comuna 5,96,2024-06-25,4169
comuna 13,12,2024-06-23,39206
comuna 8,28,2024-06-23,29808
comuna 8,85,2024-06-23,31195
comuna 13,73,2024-06-23,32271
comuna 14,21,2024-06-25,42605
comuna 4,47,2024-01-30,37461
comuna 6,26,2024-01-30,44537
comuna 9,69,2024-06-23,41106
comuna 1,83,2024-06-23,4933
comuna 13,22,2024-06-25,32215
comuna 4,19,2024-06-23,2822
